ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento,MacroCategoria,Total_Compra,Categoria_Cliente
20,zapatos,Vasquezborough,budget,700,11,1/18/2023,David Scott,matthew29@example.com,419-330-3873,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,Entregado,Sin comentario,97,Ropa,7700,VIP
27,smartphone,Vasquezborough,spring,300,28,9/12/2023,David Scott,schmidtkrystal@example.org,612-821-1834,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Producto defectuoso,97,Tecnología,8400,Regular
13,bloques,Susanton,whom,1500,22,3/13/2023,Cynthia Hayes,brianboyd@example.org,557-543-1910,915 Mathis Camp Apt 447 Thomastown MS 44338,Efectivo,En camino,Producto defectuoso,19,Juguetería,33000,Regular
9,bloques,East Janicemouth,despite,2600,7,7/10/2023,Robert Bryant,estesjon@example.org,621-875-1265,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Sin comentario,88,Juguetería,18200,VIP
5,tubería,Vasquezborough,member,1300,9,9/1/2023,Kelsey Lopez,vhill@example.org,525-194-7529,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,Entregado,Producto defectuoso,38,construcción,11700,VIP
13,bloques,Milesburgh,job,200,16,7/15/2023,Michelle Mitchell,vhill@example.org,848-723-3346,50604 Anthony Villages New William ME 95446,Tarjeta,En camino,Sin comentario,19,Juguetería,3200,VIP
5,bloques,Milesburgh,step,2300,27,11/20/2023,Robert Bryant,vhill@example.org,612-821-1834,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,27,Juguetería,62100,Regular
14,bloques,Lindaport,popular,1300,9,6/21/2023,Alan Bird,brianboyd@example.org,314-325-7035,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,Entregado,Producto defectuoso,14,Juguetería,11700,Regular
6,tubería,Briannaport,whom,2800,16,1/14/2023,Crystal Chambers,paul49@example.net,096-236-8217,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,4,construcción,44800,Regular
19,crema,New Reginaldmouth,letter,1500,16,11/20/2023,Lisa Stafford,david09@example.com,686-499-0991,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Producto defectuoso,98,Cuidado Personal,24000,VIP
16,crema,Brendanberg,TV,700,23,1/4/2023,Adam Mueller,brianboyd@example.org,105-592-6193,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,En camino,Producto defectuoso,53,Cuidado Personal,16100,Regular
10,silla,Courtneymouth,budget,1500,29,1/4/2023,Benjamin Chan,sandersbeth@example.org,557-543-1910,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,Entregado,Sin comentario,97,Hogar,43500,Regular
25,crema,Jodichester,increase,2500,21,3/14/2023,Alan Bird,edward94@example.org,096-236-8217,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,Entregado,Sin comentario,55,Cuidado Personal,52500,VIP
21,bloques,Jodichester,matter,1300,27,9/1/2023,Cynthia Hayes,david09@example.com,630-469-6433,025 Billy Row Lisaside AR 96338,Efectivo,En camino,Sin comentario,14,Juguetería,35100,VIP
9,bloques,West Charles,individual,1500,9,6/7/2023,Carla Orozco,lharmon@example.net,491-474-2586,30768 Louis Mill Lake Carmen LA 47934,Tarjeta,En camino,Sin comentario,43,Juguetería,13500,Regular
17,smartphone,North Thomastown,leader,700,11,8/17/2023,David Scott,paul02@example.com,266-167-3098,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Sin comentario,19,Tecnología,7700,Regular
23,smartphone,Port Alexachester,industry,900,12,6/7/2023,Juan Manning,paul49@example.net,557-543-1910,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Producto defectuoso,88,Tecnología,10800,VIP
23,silla,New Reginaldmouth,budget,200,9,8/17/2023,Jessica Davis,schmidtkrystal@example.org,101-988-9703,025 Billy Row Lisaside AR 96338,Efectivo,En camino,Sin comentario,49,Hogar,1800,VIP
4,cereal,East Jonathan,rich,200,23,3/14/2023,Juan Manning,eric87@example.org,557-193-8141,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Producto defectuoso,97,Alimentos,4600,Regular
7,bloques,Port Alexachester,job,3000,16,7/10/2023,David Scott,rdaugherty@example.net,339-100-4282,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,74,Juguetería,48000,Regular
18,cereal,Nguyenshire,movement,1600,27,6/7/2023,Susan Harvey,david09@example.com,175-317-5834,91315 Simpson Fork Apt 336 South Mark GA 64860,Tarjeta,Entregado,Sin comentario,19,Alimentos,43200,VIP
8,crema,Milesburgh,group,3000,12,7/8/2023,Crystal Chambers,edward94@example.org,557-543-1910,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,Entregado,Producto defectuoso,97,Cuidado Personal,36000,Regular
8,crema,Kevinton,grow,200,16,5/5/2023,Susan Harvey,eric87@example.org,848-723-3346,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Producto defectuoso,4,Cuidado Personal,3200,VIP
19,crema,North Jasmine,leader,300,17,1/4/2023,Brittney Guerra,matthew29@example.com,890-231-3672,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Producto defectuoso,21,Cuidado Personal,5100,VIP
5,cereal,North Thomastown,movement,200,26,1/18/2023,Susan Harvey,estesjon@example.org,314-325-7035,29340 Murphy Parkway North Robert KS 42070,Efectivo,Entregado,Producto defectuoso,27,Alimentos,5200,VIP
30,crema,South Thomas,TV,900,11,3/22/2023,Jessica Davis,brianboyd@example.org,339-100-4282,0262 Cheryl Union Sampsonfurt ME 63401,Efectivo,En camino,Producto defectuoso,98,Cuidado Personal,9900,Regular
11,bloques,South Thomas,industry,2100,29,11/20/2023,Crystal Chambers,estesjon@example.org,630-469-6433,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,En camino,Producto defectuoso,53,Juguetería,60900,Regular
24,cereal,South Timothyberg,rich,700,16,1/4/2023,Crystal Chambers,wwilson@example.org,594-337-5421,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Sin comentario,42,Alimentos,11200,Regular
19,bloques,Lake Juan,at,700,22,11/20/2023,Lisa Stafford,powersjimmy@example.org,621-875-1265,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,18,Juguetería,15400,VIP
10,freno,Port Kelly,budget,1300,2,11/20/2023,Daniel Garcia,karaware@example.net,509-821-0932,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,En camino,Producto defectuoso,12,Automotriz,2600,Regular
18,cereal,Courtneymouth,member,700,15,1/18/2023,Alan Bird,paul49@example.net,175-317-5834,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,Entregado,Sin comentario,25,Alimentos,10500,Regular
3,freno,Valerietown,industry,700,13,8/17/2023,Crystal Chambers,schmidtkrystal@example.org,602-238-8997,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,En camino,Sin comentario,19,Automotriz,9100,VIP
29,crema,East Brittany,step,700,27,7/8/2023,David Norton,dhuber@example.com,266-167-3098,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,En camino,Sin comentario,55,Cuidado Personal,18900,Regular
18,crema,Valerietown,pay,700,27,7/8/2023,Dr Monica Woods,eric24@example.com,612-821-1834,507 Johnson Port Banksshire AK 72140,Efectivo,En camino,Sin comentario,28,Cuidado Personal,18900,VIP
16,smartphone,East Leah,pay,2800,14,9/23/2023,Jennifer Holmes,lweaver@example.org,339-100-4282,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,14,Tecnología,39200,VIP
25,bloques,East Brittany,say,2500,16,3/22/2023,David Scott,david09@example.com,339-100-4282,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,Entregado,Producto defectuoso,30,Juguetería,40000,Regular
22,tubería,North Jasmine,movement,1100,10,6/6/2023,Samantha Parker,rdaugherty@example.net,630-469-6433,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,21,construcción,11000,Regular
7,cereal,Valerietown,job,2400,22,11/20/2023,Samantha Hodges,estesjon@example.org,175-317-5834,PSC 2182 Box 8243 APO AP 79039,Efectivo,Entregado,Sin comentario,19,Alimentos,52800,VIP
1,bloques,Lindaport,TV,800,21,6/6/2023,Andrew Mitchell,paul49@example.net,870-860-8083,769 Dickerson Drive Jasminemouth HI 08895,Efectivo,Entregado,Producto defectuoso,39,Juguetería,16800,VIP
22,bloques,East Leah,say,2600,21,1/18/2023,Jessica Davis,edward94@example.org,419-330-3873,USS Fuller FPO AA 30334,Efectivo,Entregado,Producto defectuoso,87,Juguetería,54600,Regular
21,crema,Andrewside,spring,200,12,9/1/2023,Angela Taylor,edward94@example.org,890-231-3672,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Producto defectuoso,88,Cuidado Personal,2400,Regular
26,bloques,North Brittney,member,300,21,8/27/2023,Sean Mitchell,sandersbeth@example.org,369-774-6572,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Sin comentario,72,Juguetería,6300,VIP
25,bloques,Andrewside,member,300,15,6/28/2023,Crystal Chambers,rbrown@example.org,236-332-5014,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Efectivo,Entregado,Producto defectuoso,74,Juguetería,4500,VIP
9,tubería,Milesburgh,movement,1100,30,8/27/2023,Samantha Parker,eric87@example.org,175-317-5834,4412 Lee Dam Apt 872 Hunterbury HI 03589,Efectivo,Entregado,Producto defectuoso,74,construcción,33000,Regular
28,silla,East Jonathan,letter,1300,28,3/13/2023,Alan Bird,lweaver@example.org,372-568-4886,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Sin comentario,25,Hogar,36400,Regular
29,silla,South Timothyberg,set,200,21,8/13/2023,Larry Welch,dhuber@example.com,890-231-3672,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Producto defectuoso,18,Hogar,4200,Regular
27,tubería,East Janicemouth,increase,1100,26,5/6/2023,Jessica Davis,rdaugherty@example.net,621-875-1265,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,En camino,Sin comentario,28,construcción,28600,VIP
24,smartphone,Larrychester,much,1100,2,3/14/2023,Larry Welch,walkerraven@example.net,096-236-8217,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,En camino,Producto defectuoso,12,Tecnología,2200,VIP
29,crema,Jessechester,industry,2000,14,11/20/2023,Sean Mitchell,schmidtkrystal@example.org,266-167-3098,37970 Hudson Falls Downshaven PA 58533,Tarjeta,Entregado,Sin comentario,87,Cuidado Personal,28000,Regular
14,crema,South Thomas,leg,900,13,2/9/2023,Brittney Guerra,schmidtkrystal@example.org,339-100-4282,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,Entregado,Producto defectuoso,97,Cuidado Personal,11700,Regular
10,crema,Lake Juan,rich,200,14,12/4/2022,Michelle Mitchell,paul49@example.net,372-568-4886,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,Entregado,Producto defectuoso,39,Cuidado Personal,2800,Regular
23,bloques,East Janicemouth,matter,1100,13,3/22/2023,Karl Cardenas,briangonzales@example.net,419-330-3873,7474 Sean Pine Frazierchester OK 57469,Tarjeta,Entregado,Producto defectuoso,38,Juguetería,14300,VIP
25,tubería,Lake Juan,north,1300,26,9/23/2023,Susan Harvey,eric87@example.org,339-100-4282,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,Entregado,Producto defectuoso,72,construcción,33800,Regular
28,bloques,South Timothyberg,still,900,17,2/9/2023,Kelsey Lopez,steelejulian@example.net,557-193-8141,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Sin comentario,43,Juguetería,15300,Regular
6,silla,Larrychester,pay,700,16,10/15/2023,Samantha Hodges,paul49@example.net,602-238-8997,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Sin comentario,78,Hogar,11200,VIP
24,bloques,Briannaport,TV,2800,30,9/13/2023,Carla Orozco,wwilson@example.org,280-504-6212,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,Entregado,Producto defectuoso,28,Juguetería,84000,Regular
23,bloques,East Josephland,increase,3000,24,4/14/2023,Jessica Davis,ydavid@example.com,870-860-8083,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,Entregado,Producto defectuoso,21,Juguetería,72000,Regular
10,smartphone,South Thomas,group,1300,22,5/5/2023,David Scott,matthew29@example.com,339-100-4282,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,En camino,Producto defectuoso,19,Tecnología,28600,Regular
11,crema,Port Kelly,whom,300,10,11/20/2023,Juan Manning,eric87@example.org,475-336-0709,0262 Cheryl Union Sampsonfurt ME 63401,Efectivo,Entregado,Sin comentario,97,Cuidado Personal,3000,VIP
18,crema,North Jasmine,letter,600,22,7/25/2023,Carla Orozco,lweaver@example.org,509-821-0932,664 Berger Rapid South Suzanne WV 68526,Efectivo,En camino,Producto defectuoso,42,Cuidado Personal,13200,Regular
25,zapatos,North Brittney,despite,2400,23,1/18/2023,Samantha Parker,estesjon@example.org,621-875-1265,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Sin comentario,19,Ropa,55200,Regular
26,crema,Andrewside,whom,200,16,9/1/2023,Sharon Lowe,krystalmcdaniel@example.org,890-231-3672,50604 Anthony Villages New William ME 95446,Efectivo,En camino,Producto defectuoso,4,Cuidado Personal,3200,Regular
11,silla,East Josephland,say,900,16,5/6/2023,Adam Mueller,rdaugherty@example.net,641-800-6599,4412 Lee Dam Apt 872 Hunterbury HI 03589,Tarjeta,Entregado,Sin comentario,78,Hogar,14400,VIP
17,bloques,Trujillofort,forward,300,12,12/4/2022,Juan Manning,paul02@example.com,338-955-6200,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,27,Juguetería,3600,VIP
17,bloques,Courtneymouth,job,300,16,5/6/2023,Angela Taylor,cwilliams@example.com,339-100-4282,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,Entregado,Producto defectuoso,24,Juguetería,4800,VIP
27,freno,Lake Juan,set,700,10,3/14/2023,Alan Bird,sandersbeth@example.org,419-330-3873,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Sin comentario,78,Automotriz,7000,VIP
20,smartphone,South Timothyberg,leader,2500,13,8/17/2023,Susan Harvey,krystalmcdaniel@example.org,621-875-1265,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Tarjeta,En camino,Sin comentario,54,Tecnología,32500,Regular
16,silla,Brendanberg,industry,1500,13,6/21/2023,Lisa Stafford,rdaugherty@example.net,612-821-1834,025 Billy Row Lisaside AR 96338,Tarjeta,Entregado,Producto defectuoso,98,Hogar,19500,VIP
3,crema,Port Alexachester,north,200,22,11/20/2023,Juan Manning,wwilson@example.org,419-330-3873,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Sin comentario,25,Cuidado Personal,4400,VIP
24,bloques,Andrewside,grow,2600,13,7/15/2023,Michelle Mitchell,paul49@example.net,870-860-8083,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,55,Juguetería,33800,Regular
5,crema,Port Kelly,TV,700,18,7/15/2023,Sharon Lowe,lharmon@example.net,266-167-3098,507 Johnson Port Banksshire AK 72140,Efectivo,Entregado,Sin comentario,83,Cuidado Personal,12600,VIP
16,zapatos,Port Alexachester,much,300,23,12/4/2022,Susan Harvey,rdaugherty@example.net,096-236-8217,37970 Hudson Falls Downshaven PA 58533,Efectivo,En camino,Sin comentario,28,Ropa,6900,Regular
17,silla,Vasquezborough,step,2800,7,9/23/2023,Samantha Hodges,sandersbeth@example.org,175-317-5834,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Sin comentario,25,Hogar,19600,Regular
16,silla,Jodichester,individual,3000,16,3/13/2023,Roger Stephens,dhuber@example.com,338-955-6200,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,En camino,Producto defectuoso,88,Hogar,48000,VIP
4,smartphone,Vasquezborough,step,700,18,1/4/2023,Roger Stephens,ydavid@example.com,491-474-2586,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Producto defectuoso,4,Tecnología,12600,Regular
15,bloques,Briannaport,leader,3000,2,11/20/2023,Samantha Hodges,vhill@example.org,612-821-1834,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Producto defectuoso,42,Juguetería,6000,Regular
27,crema,West Charles,rich,600,12,3/14/2023,Andrew Mitchell,paul02@example.com,280-504-6212,67032 Megan Cliffs Suite 876 Loveside SD 53246,Tarjeta,Entregado,Sin comentario,19,Cuidado Personal,7200,VIP
22,crema,East Leah,matter,1500,21,10/15/2023,Adam Mueller,wliu@example.net,369-774-6572,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,En camino,Sin comentario,53,Cuidado Personal,31500,Regular
17,cereal,East Josephland,rich,2000,28,11/20/2023,Cynthia Hayes,vhill@example.org,372-568-4886,769 Dickerson Drive Jasminemouth HI 08895,Tarjeta,En camino,Producto defectuoso,19,Alimentos,56000,VIP
19,tubería,East Brittany,much,700,26,7/10/2023,Crystal Chambers,eric24@example.com,369-774-6572,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,28,construcción,18200,VIP
25,bloques,Valerietown,popular,1100,21,4/14/2023,Brittney Guerra,sandersbeth@example.org,280-504-6212,USS Fuller FPO AA 30334,Efectivo,En camino,Producto defectuoso,4,Juguetería,23100,Regular
22,bloques,Jodichester,pay,900,27,3/14/2023,Larry Welch,eric87@example.org,266-167-3098,50604 Anthony Villages New William ME 95446,Tarjeta,Entregado,Sin comentario,54,Juguetería,24300,VIP
23,crema,Kevinton,industry,2100,24,3/14/2023,Cynthia Hayes,paul02@example.com,848-723-3346,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,Entregado,Sin comentario,42,Cuidado Personal,50400,VIP
18,tubería,East Janicemouth,matter,2500,16,9/13/2023,David Scott,karaware@example.net,096-236-8217,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Producto defectuoso,98,construcción,40000,Regular
28,silla,East Leah,grow,200,10,5/5/2023,David Scott,dhuber@example.com,686-499-0991,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,Entregado,Producto defectuoso,49,Hogar,2000,Regular
22,cereal,North Brittney,step,300,11,1/14/2023,Crystal Chambers,eric24@example.com,612-821-1834,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Sin comentario,83,Alimentos,3300,VIP
11,cereal,North Brittney,whom,1300,23,7/10/2023,Samantha Hodges,rdaugherty@example.net,314-325-7035,USS Fuller FPO AA 30334,Efectivo,En camino,Producto defectuoso,39,Alimentos,29900,VIP
1,crema,Lindaport,whom,2500,24,5/6/2023,Kelsey Lopez,briangonzales@example.net,101-988-9703,USS Fuller FPO AA 30334,Efectivo,Entregado,Producto defectuoso,39,Cuidado Personal,60000,Regular
1,freno,North Jasmine,say,600,22,5/6/2023,Sharon Lowe,cwilliams@example.com,621-875-1265,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,Entregado,Sin comentario,38,Automotriz,13200,Regular
4,crema,South Thomas,member,3000,22,9/13/2023,Charles Williams,parkerandrew@example.org,314-325-7035,PSC 2182 Box 8243 APO AP 79039,Tarjeta,En camino,Producto defectuoso,18,Cuidado Personal,66000,Regular
19,smartphone,Lindaport,leader,700,24,3/13/2023,Daniel Garcia,rbrown@example.org,602-238-8997,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Sin comentario,49,Tecnología,16800,Regular
9,cereal,Courtneymouth,set,1500,14,6/28/2023,Jennifer Holmes,edward94@example.org,280-504-6212,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Producto defectuoso,43,Alimentos,21000,VIP
2,crema,Nguyenshire,increase,2400,29,9/23/2023,Sharon Lowe,vhill@example.org,369-774-6572,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Tarjeta,En camino,Producto defectuoso,21,Cuidado Personal,69600,VIP
30,zapatos,North Thomastown,step,200,2,6/7/2023,Benjamin Chan,lharmon@example.net,419-330-3873,493 Cameron Ramp Veronicatown MI 81010,Efectivo,En camino,Producto defectuoso,30,Ropa,400,VIP
14,crema,Jodichester,say,1600,16,6/17/2023,Larry Welch,briangonzales@example.net,266-167-3098,PSC 2182 Box 8243 APO AP 79039,Efectivo,Entregado,Sin comentario,88,Cuidado Personal,25600,Regular
9,zapatos,Lindaport,rich,2400,21,9/12/2023,Sean Mitchell,paul02@example.com,612-821-1834,493 Cameron Ramp Veronicatown MI 81010,Efectivo,En camino,Producto defectuoso,24,Ropa,50400,Regular
14,crema,Susanton,exist,200,18,6/7/2023,Roger Stephens,briangonzales@example.net,848-723-3346,025 Billy Row Lisaside AR 96338,Tarjeta,En camino,Sin comentario,21,Cuidado Personal,3600,Regular
16,bloques,Vasquezborough,set,200,7,5/5/2023,Sharon Lowe,karaware@example.net,602-238-8997,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,83,Juguetería,1400,Regular
5,smartphone,South Thomas,TV,2100,23,5/6/2023,Juan Manning,brianboyd@example.org,870-860-8083,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,Entregado,Producto defectuoso,24,Tecnología,48300,VIP
